"","id","mean.id","sd.id"
"156",155,2.47785185185185,2.11887521524458
"157",156,0.565381587301587,0.456385009178181
"158",157,1.17641052631579,1.45239523733037
"159",158,1.0819365819209,1.62076804659156
"160",159,0.780355263157895,0.79982550936976
"161",160,2.09830910447761,2.64840712739905
"162",161,0.504572483221477,0.620726770076063
"163",162,0.24195,0.205131677222217
"164",163,0.906548888888889,1.11759972425302
"165",164,0.83238025477707,0.937573066516069
"166",165,1.03064033816425,1.59139396419547
"167",166,0.876097129186603,0.920280556558803
"168",167,0.687782206405694,0.676269225942844
"169",168,1.90749454545455,1.78974750968452
"170",169,1.22522727272727,1.10272946783007
"171",170,1.4587450065703,1.39085476899952
"172",171,1.14740110584518,1.18331831542314
"173",172,1.90924094387755,1.76540389349634
"174",173,0.586671008403361,0.623153790169292
"175",174,1.11004893617021,1.11488914816034
"176",175,3.47266666666667,3.13294132299559
"177",176,2.00652496050553,1.92081091624963
"178",177,2.06765685483871,1.92541635848852
"179",178,1.97614305555556,1.96095482684959
"180",179,0.42453851590106,0.693438947961028
"181",180,1.63656581632653,2.09786131545453
"182",181,2.03316161616162,1.97568725490584
"183",182,2.51642886597938,2.27420101799278
"184",183,1.90611111111111,1.7257452143483
"185",184,1.90610837320574,1.74338846237211
"186",185,0.863746072186837,0.958949780527266
"187",186,0.664557437070938,0.542003659912508
"188",187,1.96525,1.49798428451926
"189",188,1.0628497716895,1.03408765069741
"190",189,1.10241666666667,0.909332979963303
"191",190,0.980131594202899,0.896241290680695
"192",191,0.995860300429184,0.91538323239012
"193",192,0.890581935483871,0.936115358183701
"194",193,1.05457846153846,0.897502885667548
"195",194,0.926373178458289,0.871692578526073
"196",195,0.870002631578947,0.884116519802176
"197",196,0.885925263157895,0.828063221313063
"198",197,1.01605026315789,1.26755343820282
"199",198,1.69458820861678,2.32543239459098
"200",199,0.657835585585586,0.926602527479585
"201",200,2.00276293103448,1.92624574368361
"202",201,2.37464734299517,2.22284234121071
"203",202,2.48139065281899,2.35002111429644
"204",203,2.38228240740741,2.29665059839434
"205",204,1.02161417322835,0.983937554858548
"206",205,1.89139071038251,1.94758442384998
"207",206,2.04780273972603,1.96457056559814
"208",207,1.76078431372549,2.31904691038129
"209",208,1.77357723577236,2.01853794682097
"210",209,1.79453642384106,2.42483797884817
"211",210,1.07295268138801,1.04831194067847
"212",211,1.01028524590164,1.13101931907068
"213",212,2.60274509803922,2.82014691704625
"214",213,1.86375444444444,1.89787958975133
"215",214,2.58910483870968,2.71568251320307
"216",215,1.71308492569002,1.66776584190065
"217",216,2.3091137254902,2.2376104342623
"218",217,2.37567403314917,2.40253005735384
"219",218,2.24485,2.33597028040025
"220",219,2.31487027027027,1.99228606249651
"221",220,2.0099,1.97635204990998
"222",221,1.02277961165049,1.4355110915363
"223",222,1.4412345814978,1.89042699736796
"224",223,1.3772871459695,1.74453218773827
"225",224,0.523205882352941,0.686817109926824
"226",225,0.884231350574713,0.823725630238965
"227",226,0.439800588235294,0.239588579508461
"228",227,0.74594101754386,0.894801476425973
"229",228,0.956516039426523,0.846130824845629
"230",229,1.07629753914989,0.978479635873452
"231",230,0.972776153846154,1.82739017965544
"232",231,1.660983014862,1.85093930485688
"233",232,1.66249493813273,1.56778930697549
"234",233,1.39119424460432,1.34881611469873
"235",234,1.54325291828794,1.88461003360144
"236",235,4.44541666666667,3.86053106234535
"237",236,2.09288461538462,1.87143330468289
"238",237,2.20992176870748,2.05260034435164
"239",238,1.07035135135135,1.27195078771469
"240",239,1.49393946731235,1.51988451188972
"241",240,3.01191116504854,2.38552478449543
"242",241,2.4893667405765,2.53979506742883
"243",242,2.09405714285714,1.83712302556252
"244",243,1.52820873786408,1.69144795276309
"245",244,1.27783632286996,1.36501558324362
"246",245,3.40819495412844,2.79265539372698
"247",246,1.79510833333333,1.74972752138588
"248",247,1.50836783919598,1.74993411321016
"249",248,2.00553424418605,1.88987860283993
"250",249,2.0858354978355,1.95803857241941
"251",250,2.21213186813187,1.99210689549211
"252",251,0.709481481481481,0.533694407688258
"253",252,0.97452759295499,1.10579901742723
"254",253,1.32241033834586,1.29441068872989
"255",254,2.54116872246696,2.44461978744271
"256",255,1.05974759036145,0.96882827653096
"257",256,1.08616666666667,0.848228800646155
"258",257,0.650072747497219,0.479222332174887
"259",258,0.673907333333333,0.68830958504742
"260",259,0.738144736842105,0.705948340016414
"261",260,0.873471794871795,0.858025354803226
"262",261,0.716596,1.07396072477117
"263",262,0.864948,0.688906602176295
"264",263,2.01903324099723,2.39725248034142
"265",264,1.23497272727273,1.25160751526273
"266",265,1.19477149321267,1.19829479933958
"267",266,1.0175036036036,0.967477299917708
"268",267,0.897975305623472,0.892485006960059
"269",268,0.84206993006993,0.925625724080564
"270",269,1.23285492227979,1.59330595764786
"271",270,1.16725907990315,1.18765321472341
"272",271,1.50036580516899,1.55928426520147
"273",272,0.957901556420233,0.771686645033182
"274",273,1.31815813953488,1.2901930606516
"275",274,0.188775,0.113709289418235
"276",275,NA,NA
"277",276,NA,NA
"278",277,1.03685185185185,1.15660315166362
"279",278,NA,NA
"280",279,0.532343636363636,0.687713396209909
"281",280,1.85553333333333,2.7978159049686
"282",281,0.327240740740741,0.258250347423666
"283",282,0.599040217391304,0.593875448713421
"284",283,0.507372222222222,0.523396553858078
"285",284,0.666295402298851,0.721304212006061
"286",285,0.586289156626506,0.556351584971679
"287",286,NA,NA
"288",287,0.796226654411765,0.698519346489825
"289",288,0.419860975609756,0.420794266167
"290",289,NA,NA
"291",290,0.547876923076923,0.418512626406347
"292",291,NA,NA
"293",292,NA,NA
"294",293,NA,NA
"295",294,NA,NA
"296",295,0.407397333333333,0.297477282790765
"297",296,0.913571428571429,0.721385282130655
"298",297,0.3853,0.0920411140016605
"299",298,3.95524285714286,6.71856573167892
"300",299,2.63832764705882,4.58883919001306
"301",300,2.91511015463918,5.32123846009144
"302",301,2.79452613390929,4.70898484597691
"303",302,1.18043824451411,1.54486947847489
"304",303,0.964547781569966,0.98001415580402
"305",304,1.72426715328467,1.72062740976988
"306",305,1.19512925925926,0.911258170827059
"307",306,1.11290083333333,1.15202345008209
"308",307,1.04027683615819,0.883453854312167
"309",308,0.636588235294118,0.600411392576902
"310",309,0.823433789954338,0.606202549604156
"311",310,0.87294170212766,0.714308197181856
"312",311,1.07979104477612,0.889224390287528
"313",312,1.07283027522936,0.80851960274274
"314",313,0.935584986595174,0.777372088146922
"315",314,0.788931263858093,0.606241690747875
"316",315,0.7662265625,0.587441392396011
"317",316,0.656278481012658,0.475586141371182
"318",317,0.542863265306122,0.287363372386106
"319",318,0.875268292682927,1.03867990371051
"320",319,2.32062833333333,2.17550093627383
"321",320,0.53727334384858,0.606960620301172
"322",321,1.02915536723164,0.827821412045033
"323",322,0.885504620462046,0.928455983924139
"324",323,1.61058823529412,1.55561333743799
"325",324,2.81821621621622,3.17905128349057
"326",325,2.74634304556355,2.96977992298318
"327",326,2.56081559633028,2.7666536027714
"328",327,2.34306707317073,2.36841273277573
"329",328,2.81655425963489,3.13582468185598
"330",329,1.66466725274725,2.39074771195273
"331",330,2.74316651982379,2.91534976591082
"332",331,0.378403846153846,0.145614018966587
"333",332,0.181944444444444,0.0476389265229753
